"customerid","gender","discount_applied","promo_code_used","subscription_status"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
"null","Female","No","No","No"
